self_BFI_1,self_BFI_2,self_BFI_3,self_BFI_4,self_BFI_5,self_BFI_6,self_BFI_7,self_BFI_8,self_BFI_9,self_BFI_10,self_BFI_11,self_BFI_12,self_BFI_13,self_BFI_14,self_BFI_15,self_BFI_16,self_BFI_17,self_BFI_18,self_BFI_19,self_BFI_20,self_BFI_21,self_BFI_22,self_BFI_23,self_BFI_24,self_BFI_25,self_BFI_26,self_BFI_27,self_BFI_28,self_BFI_29,self_BFI_30,self_BFI_31,self_BFI_32,self_BFI_33,self_BFI_34,self_BFI_35,self_BFI_36,self_BFI_37,self_BFI_38,self_BFI_39,self_BFI_40,self_BFI_41,self_BFI_42,self_BFI_43,self_BFI_44,self_BFI_45,self_BFI_46,self_BFI_47,self_BFI_48,self_BFI_49,self_BFI_50,self_BFI_51,self_BFI_52,self_BFI_53,self_BFI_54,self_BFI_55,self_BFI_56,self_BFI_57,self_BFI_58,self_BFI_59,self_BFI_60,self_condition,self_Part_ID,self_BRF_1_1,self_BRF_2_1,self_BRF_3,self_BRF_4,self_BRF_4_1,self_BRF_4_2,self_BRF_5,self_BRF_6,self_IR_1,self_IR_2,self_IR_3,self_IR_4,self_IR_5,self_IR_6,self_IR_7,self_IR_8,self_IR_9,self_IR_10,self_IR_11,self_IR_12,self_MIRW_1,self_MIRW_2,self_V_Q1,self_DB_1,self_DB_2,self_DB_3,self_DB_4,self_DB_5,self_DB_6,self_GLTEQ_1,self_GLTEQ_2,self_GLTEQ_3,self_RB_1,self_RB_2,self_RB_3,self_RB_4,self_RB_5,self_RB_2_1,self_RB_2_2,self_RB_3.1,self_RB_4.1,self_PATH_1.1_1,self_PATH_1.1_2,self_PATH_1.1_3,self_PATH_1.1_4,self_PATH_1.1_5,self_PATH_1.1_6,self_PATH_1.1_7,self_PATH_1.1_8,self_PATH_1.1_9,self_PATH_1.1_10,self_CA_1.7.1_1,self_CA_1.7.1_2,self_CA_1.7.1_3,self_CA_1.7.1_4,self_CA_1.7.1_5,self_CA_1.7.1_6,self_CA_1.7.1_7,self_CA_8,self_D_1,self_D_2,self_D_3,self_D_3_7_TEXT,self_D_4,self_D_5,self_D_6,self_D_7_1,self_peer.rating,self_ext_total,self_agr_total,self_con_total,self_neu_total,self_ope_total
3,5,4,2,3,4,5,2,1,NA,4,2,5,4,4,1,5,4,3,3,4,1,2,1,2,2,3,5,1,4,4,5,4,5,4,1,5,2,4,5,1,5,4,2,5,1,5,4,4,3,3,5,4,4,4,4,4,5,5,3,I,1634,7,5,1,2,86%,,0,1,1,1,7,1,6,6,5,5,6,6,2,1,163cm,66kg,48,1,1,1,1,1,1,0,0,5,5,1,0,0,0,0,0,NA,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,24,2,NA,Korea,Korean,11,2,0,32,50,45,36,40
3,4,5,4,2,3,5,1,2,4,3,2,4,2,2,2,4,3,4,4,3,2,1,2,1,1,5,3,4,3,2,2,5,5,3,2,4,2,4,3,2,4,4,2,1,3,4,5,4,3,2,5,3,3,2,4,4,2,4,3,I,1636,6,3,1,2,69,,2,2,1,1,3,3,6,6,5,5,6,6,3,2,168,104,50,3,2,1,1,1,1,0,2,4,3,0,10,0,0,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,21,7,Indian,India,English,15,5,0,30,45,38,40,31
4,5,5,2,4,3,5,5,1,2,4,3,4,3,4,2,5,5,4,4,2,5,4,2,4,5,3,4,4,4,3,5,5,4,4,3,5,3,2,4,3,3,5,2,5,3,5,4,4,4,3,5,5,2,4,3,4,4,2,3,E,1619,6,4,2,1,,91.3,02-Jan,1,1,1,5,5,6,5,5,5,6,6,3,3,173,55,14,2,2,2,1,1,1,2,5,7,5,5,2,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,18,1,NA,Canada,English and French ,13,5,0,38,53,53,32,46
2,3,2,4,5,2,5,3,4,4,5,4,4,3,3,2,5,4,4,5,3,4,2,3,2,4,4,2,5,2,2,4,4,2,2,5,5,3,5,3,3,3,4,3,2,4,5,1,5,1,2,5,5,4,4,4,5,4,4,2,IS,1635,7,3,Zero,2,67.4,,1,1,1,5,3,1,5,1,4,1,6,1,4,1,164,52.1,15,1,1,1,1,1,1,2,3,5,Wine,No,No,No,No,No,No,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,19,2,NA,Chia,Mandarin,2,4,0,38,52,38,46,35
5,5,4,2,5,4,5,3,4,4,4,3,3,4,4,4,5,4,4,5,4,4,4,3,4,5,5,3,4,4,4,4,4,4,5,5,5,4,3,5,4,4,4,2,5,5,5,3,3,5,4,5,4,2,5,5,5,4,4,4,E,1631,7,5,6,2,79,,1,2,1,1,3,3,5,4,4,4,6,6,3,2,171,60,20,2,2,1,2,2,1,1,2,4,6,3,1,0,5,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,21,2,NA,China,Mandarin,15,5,0,53,55,44,39,55
3,5,1,2,5,3,5,4,2,5,5,2,5,2,4,2,5,5,2,5,5,5,5,1,5,4,4,3,2,5,3,5,5,2,5,1,5,1,1,5,5,2,2,5,5,3,4,4,2,5,4,5,5,1,5,4,3,3,2,5,IS,1582,8,6,1,2,89,,4,2,1,1,4,4,3,4,4,5,5,6,2,1,173cm,25,25,1,2,3,1,2,1,3,NA,7,7,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,3,2,42,1,NA,USA,English,17,5,0,42,50,43,24,59
3,5,4,3,4,4,5,3,4,4,4,3,4,4,2,4,5,4,2,3,5,2,2,3,4,1,4,4,5,1,4,5,2,5,4,4,4,3,3,2,3,2,5,3,5,3,5,4,3,2,3,4,5,2,1,3,5,4,4,2,I,1581,6,4,1,2,83,,0,1,1,1,7,7,5,5,4,4,5,5,4,4,162,59,7,1,1,1,1,2,1,0,0,4,1,0,1,0,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,20,2,NA,Philippines,English,15,5,0,41,49,44,41,34
3,5,4,3,3,3,5,4,2,2,3,3,4,4,4,4,4,4,5,4,4,2,5,1,5,3,4,5,3,5,4,5,5,5,5,2,3,3,3,5,4,3,3,5,2,5,5,5,3,4,5,5,5,3,4,4,3,5,3,4,IS,781,7,6,Three ,2,87.8,,None. ,2,1,1,5,5,7,7,4,4,4,4,2,2,137.16 cm ,100 lb,5,1,1,1,1,1,1,Twice a week ,Three times a week ,Once a week ,Never,Never,Never,Never,Never,None,None,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,19,2,NA,Canada,English ,13.5,5,0,44,47,52,40,47
2,4,5,2,2,2,4,4,3,3,3,4,4,2,2,2,3,5,4,3,4,5,4,1,3,3,3,4,3,3,2,3,5,3,4,4,4,2,1,4,4,3,5,1,4,2,5,5,2,2,4,4,5,2,3,3,4,5,2,3,I,1633,7,6,1,2,88,,0,1,1,1,5,3,5,4,5,4,6,6,2,2,175,56,30,1,1,1,1,1,1,2,7,0,1,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,19,2,NA,Canada,Mandarin,14,5,0,35,46,53,26,36
3,4,4,2,3,2,5,3,3,2,4,2,3,2,3,3,4,4,3,2,2,4,4,2,4,4,3,4,2,3,4,4,4,4,5,3,5,4,2,3,3,4,3,2,4,4,4,4,2,3,2,5,3,2,2,3,3,5,3,3,E,1553,7,5,1,2,82,,3,2,1,1,3,3,5,5,5,4,6,6,3,3,160,50,30,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,21,2,NA,China,Madarin,15,4,0,37,47,45,29,37
4,5,2,3,2,2,5,2,5,4,4,4,3,2,1,2,4,3,2,5,1,4,2,3,1,2,2,4,5,2,1,3,4,5,5,2,4,3,4,5,3,3,4,5,5,5,5,4,4,3,2,5,4,4,2,4,4,3,5,2,IS,1632,7,6,2,2,2.5,,1,1,1,1,7,7,5,4,5,2,6,6,4,5,163,47,3,2,1,1,1,2,1,1,0,1,5,2,0,0,0,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,23,1,NA,Canada,English,17,5,0,32,48,38,47,37
3,4,4,3,4,3,3,3,4,3,4,2,4,4,3,4,3,4,4,4,2,4,1,3,3,2,1,3,4,4,2,2,4,5,4,1,4,2,4,4,3,1,3,2,5,4,3,4,5,1,1,5,5,5,3,4,NA,5,4,4,E,1638,6,3,1,2,81,,1,1,1,1,3,3,4,1,4,2,6,5,3,2,166,80,0,2,1,1,1,1,1,3,0,0,0,0,0,0,0,1,1,5,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,27,2,NA,Japan,Japanese,16,4,0,33,32,42,47,42
3,4,4,4,3,4,5,1,2,2,2,2,2,3,2,3,5,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,I,1588,5,4,2,2,78.2,,4,1,1,1,3,3,5,5,3,3,5,6,4,4,159,55,10,1,1,1,1,1,1,1,2,5,5,2,0,0,2,3,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,NA,2,19,2,NA,Hong Kong,Cantonese,18,4,0,37,43,35,38,34
2,5,4,4,3,2,4,3,4,4,4,2,3,2,2,2,5,4,3,5,3,2,2,2,3,2,2,3,4,2,2,4,4,2,4,3,4,2,2,3,3,2,3,4,2,2,4,3,2,3,2,4,3,1,3,3,5,3,4,3,IS,1589,5,4,1,1,,NA,6,1,1,1,3,3,5,5,4,4,6,6,3,3,153,51,5,1,1,1,1,1,1,3,3,0,5,2,0,0,0,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,21,7,South East Asian,Myanmar,Burmese,15,5,0,30,43,37,34,37
2,3,3,3,5,4,5,2,3,4,3,2,5,2,3,2,5,3,3,4,3,5,3,1,3,4,3,4,4,4,2,4,2,4,5,3,4,5,1,3,3,4,5,1,3,2,5,3,2,1,3,4,4,1,3,3,3,5,5,3,I,1615,4,6,1,2,84,,1,2,1,1,7,7,6,4,4,4,5,5,5,1,159,65,0,4,2,2,1,1,1,3,3,3,4,2,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,22,2,NA,China,English ,16,5,0,34,47,44,30,41
4,4,5,2,3,3,5,3,3,4,4,3,5,3,3,4,4,4,3,4,3,5,4,1,3,4,3,4,1,2,5,5,4,2,3,4,4,3,2,3,4,3,5,2,2,4,4,4,2,3,3,4,5,2,3,5,4,4,2,2,E,1630,8,7,1,2,81,,2,2,1,1,7,7,5,5,4,5,4,6,5,1,163,54,20,3,1,2,1,1,1,7,0,0,no,no,no,no,no,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,19,7,South Asian,Canada,Punjabi,14,4,0,47,48,50,25,35
4,4,2,1,1,4,5,1,3,4,4,3,5,4,5,2,4,4,1,1,5,2,3,2,3,4,3,2,3,4,3,4,2,1,1,5,2,2,1,3,3,3,5,4,2,2,4,3,1,1,1,5,2,1,4,2,NA,2,2,4,I,1626,7,7,1,2,73.3,,0.1,1,1,1,6,6,4,4,4,4,4,4,4,4,179.8,83.6,5,1,1,1,1,1,1,4,4,7,0,0,0,0,0,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,20,1,NA,Canada,English,15,5,0,39,39,33,24,33
4,4,4,2,3,2,5,2,5,3,4,4,5,3,3,3,4,4,3,3,4,5,3,1,4,4,5,2,4,3,4,5,3,4,4,2,3,3,3,3,4,4,2,4,2,4,5,4,2,4,5,4,5,3,3,4,5,4,3,3,IS,1641,6,5,1,2,88,,1,1,1,3,5,1,5,1,4,3,6,5,4,1,155,48,0,3,1,2,1,1,1,2,1,0,1,0,0,0,0,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,18,2,NA,Taiwan,Mandarin,13,5,0,44,53,41,37,38
3,4,4,2,3,3,5,3,2,3,3,2,2,2,3,3,4,4,2,4,2,4,4,2,3,3,4,4,3,3,3,3,3,2,4,3,5,3,3,3,3,4,4,2,5,3,3,4,3,5,2,5,3,3,3,3,4,4,3,2,E,1428,7,5,3,2,68,,6,2,1,1,4,4,4,4,3,3,6,5,4,4,183,77,0,2,1,1,1,2,2,1,7,0,5,3,20,0,1,4,2,5,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,1,23,5,NA,Mexico,Spanish ,15,5,0,34,47,42,29,41
4,4,4,2,5,3,5,3,3,4,4,3,4,2,4,3,4,4,2,5,3,4,2,3,3,3,3,4,3,4,3,4,4,3,5,4,5,3,1,5,4,3,1,5,4,4,4,4,3,4,3,5,2,1,4,3,4,4,3,4,IS,1644,7,6,2,2,83%,,1,2,1,NA,7,NA,6,NA,5,NA,6,NA,3,NA,167,47,NA,1,1,1,1,1,1,NA,NA,5,4,1,0,0,0,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,22,2,NA,Canada,English,15,5,0,41,48,39,31,51
4,5,5,3,3,2,5,4,2,4,4,3,5,1,2,4,5,5,3,4,3,5,4,NA,3,4,3,5,3,4,4,5,5,4,5,3,5,5,3,4,4,5,5,1,3,5,5,5,4,5,3,5,5,1,5,4,4,5,3,4,I,1643,7,5,1,2,70%,,5,2,1,1,7,5,5,5,5,5,6,6,4,1,167,54,60,1,1,2,1,1,1,3,2,5,0,0,0,0,0,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,2,4,2,21,1,NA,Canada,English,15,5,0,44,55,58,28,46
4,4,4,2,5,3,4,3,1,4,4,3,4,2,4,3,3,4,3,4,4,4,4,2,3,4,4,4,2,4,3,4,4,3,4,3,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,1,3,4,4,4,3,4,E,1645,7,6,1,2,86%,,1,1,1,1,7,7,5,5,5,5,6,6,2,2,167.64,52.617,55,2,2,1,1,2,1,2,1,5,1,0,0,0,0,1,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,22,2,NA,Canada,English,17,5,0,44,46,47,25,47
2,4,4,2,3,3,4,2,2,3,4,4,4,3,4,2,4,4,3,2,1,4,1,2,1,2,5,4,2,2,1,4,4,4,4,3,5,3,2,4,4,4,4,1,5,4,4,4,2,1,2,5,4,2,2,4,4,4,2,2,I,1650,6,5,1,2,76%,,0,1,1,1,3,3,5,5,5,4,6,6,2,4,163,54,0,1,1,1,1,1,1,0,3,3,2,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,21,2,NA,Hong Kong,Cantonese ,15,5,0,32,51,42,27,33
2,5,4,2,3,3,5,2,2,3,4,3,4,3,3,2,4,4,3,3,2,5,3,2,3,4,4,4,2,4,2,4,4,2,3,3,5,3,2,4,4,4,3,5,4,2,5,4,2,2,3,4,4,2,3,3,4,4,3,3,IS,1648,7,7,0,2,67%,,0,1,1,1,6,6,5,5,5,4,6,5,4,5,175,55,25,2,1,1,1,1,1,5,5,5,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,1,17,7,South-East Asian,India,English,13,5,0,34,52,43,30,38
2,4,1,2,5,4,5,2,2,4,3,2,3,4,4,3,5,3,3,5,5,3,3,3,5,2,3,3,4,5,3,5,2,4,5,4,3,2,4,5,4,2,3,3,5,4,5,1,4,3,4,4,4,4,5,5,3,3,4,5,IS,1646,7,5,3,2,77.3,,1,1,1,1,3,3,5,5,4,4,6,6,3,2,167.64,55.8,230,2,1,1,3,1,1,0,2,1,2,0,3,0,0,6,1,5,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,1,2,3,2,21,1,NA,United States,English,16,5,0,43,44,30,41,56
4,5,4,3,4,2,5,4,4,3,4,3,5,2,4,3,5,5,3,4,2,5,3,2,2,3,4,5,3,4,4,4,5,5,4,3,5,4,3,4,3,4,5,3,4,5,5,5,3,3,3,5,4,2,3,5,5,4,5,3,I,1649,7,6,1,1,,NA,NA,1,1,1,5,5,5,3,5,3,6,5,1,3,178,60,7,1,2,2,1,1,1,0,5,2,2,1,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,3,2,23,1,NA,Denmark,Danish,16,4,0,41,55,53,38,42
4,4,2,4,4,3,5,2,4,5,4,2,5,5,4,2,4,2,5,5,3,3,4,2,4,3,3,3,4,4,2,4,2,5,5,3,3,3,5,5,4,2,1,5,5,4,5,4,5,5,3,4,5,5,5,5,4,3,4,4,IS,1616,5,5,0,2,72,,3,2,1,1,4,4,6,6,3,3,4,4,5,5,152,48,10,2,3,2,1,1,1,1,2,3,5,3,0,0,0,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,NA,2,2,NA,NA,2,19,7,Indian,Canada,English,14,5,0,40,43,36,53,55
4,4,4,3,5,3,5,3,2,3,4,3,4,2,4,3,4,5,3,5,3,4,2,3,3,3,3,4,3,5,3,4,5,4,5,3,5,4,3,5,3,4,4,3,5,3,5,5,3,5,4,5,3,3,5,5,5,5,3,3,E,1647,5,5,2,2,73,,1,1,1,1,3,3,6,6,5,4,6,6,3,3,162,46,7,1,1,1,1,1,1,4,5,5,2,0,0,0,0,1,0,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,19,2,NA,Hong Kong,English,14,5,0,41,51,48,35,53
4,4,2,2,4,4,4,4,2,3,4,3,3,2,4,3,4,3,3,3,4,3,4,1,4,4,3,1,2,3,4,4,1,2,4,5,4,5,2,4,3,3,3,2,5,4,4,2,2,2,4,4,3,2,3,4,3,3,3,2,E,1651,8,6,1,2,83,,0.2,1,1,1,2,2,4,3,4,3,4,4,4,4,168,52,20,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,23,2,NA,ChIna,Mandarin,16,4,0,47,43,34,25,41
5,4,4,2,4,4,5,2,4,5,4,2,3,5,3,2,5,4,2,5,4,2,1,2,5,4,5,3,3,2,3,4,5,5,5,2,3,3,4,5,4,3,3,4,4,5,5,4,4,4,4,5,3,4,4,4,3,3,5,2,I,1657,3,5,8,2,75,,4,1,1,1,7,7,7,4,5,3,6,6,3,5,155,45,30,2,3,1,1,1,1,1,7,0,5,5,0,0,1,8,7,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,20,7,south east asian (filipino),Canada,English,14,5,0,45,46,38,44,48
4,4,4,4,1,4,5,1,3,4,3,3,2,5,2,2,4,4,4,2,2,4,1,4,2,1,3,2,4,1,3,4,4,5,3,4,4,2,4,4,2,2,4,4,5,3,4,4,4,1,2,5,1,3,2,2,4,4,4,2,I,1653,5,5,NA,2,71,,0,1,1,1,7,7,6,5,4,4,6,6,5,4,158,60,4,1,NA,1,1,2,1,0,5,8,2,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,19,2,NA,Canada,english,14,5,0,32,46,33,48,29
4,5,5,3,4,4,5,3,2,4,4,4,5,3,3,3,4,5,3,5,4,5,4,1,4,3,5,5,3,5,4,4,5,3,5,4,4,5,2,5,4,4,4,3,5,4,5,5,3,5,5,5,4,2,5,4,5,5,3,4,E,1654,6,5,1,2,88.4,,1,2,1,1,2,2,6,5,5,4,6,6,2,3,154,48,15,2,1,1,1,1,1,0,3,4,0,0,0,0,0,1,1,5,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,21,7,South Asian,India,English,15,5,0,47,55,55,31,54
4,5,4,4,4,5,5,2,3,5,4,4,5,3,3,3,5,4,4,5,4,3,5,1,5,5,3,2,4,4,4,5,5,5,5,3,5,4,3,5,4,5,3,5,5,5,5,4,3,5,5,5,5,3,5,5,5,3,4,4,IS,1652,5,5,none,2,74.40%,,08-Jun,1,1,1,7,7,7,7,5,5,6,6,5,4,167,47,96,1,1,1,1,1,1,0,0,5,3-4 times,once,none,none,none,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,20,7,South Asian,India,Bengali,15,5,0,51,55,46,42,55
2,4,3,3,2,3,5,3,3,2,3,4,4,2,2,2,3,4,4,2,2,5,NA,3,2,2,5,4,3,1,2,4,5,4,2,4,5,3,2,4,2,2,5,1,5,3,4,5,3,1,4,5,5,2,1,4,5,4,2,2,I,1658,6,6,1,2,71%,,1,1,1,5,3,1,6,1,5,1,6,1,3,1,165,59,40,2,1,1,1,1,1,2,5,7,2,1,0,0,0,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,18,1,NA,Canada,English,12,5,0,33,51,45,32,26
3,4,4,3,4,3,5,3,4,3,3,4,3,3,3,2,4,4,2,4,2,4,3,2,3,3,4,4,3,4,2,4,4,3,4,3,5,3,3,3,3,4,2,4,5,3,4,4,3,3,3,5,4,3,3,3,3,4,3,3,IS,1655,5,4,2,2,3,,1,2,1,1,5,5,6,4,4,4,6,5,3,3,158,60,10,1,1,1,1,1,1,5,3,1,1,1,0,0,0,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,21,2,NA,Canada,English,16,4,0,33,50,42,36,42
4,4,2,3,5,3,5,2,3,4,4,3,3,2,5,4,5,3,4,5,NA,5,1,2,3,5,4,2,2,5,3,4,2,3,5,2,5,2,3,3,5,5,3,2,5,4,5,2,4,1,1,5,3,2,4,4,3,3,4,5,E,1659,7,6,3,2,74.3,,3,1,1,1,3,3,4,4,5,5,6,6,2,2,158,49,2,1,1,2,1,1,1,7,7,7,4,4,0,0,0,4,4,5,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,3,2,21,2,NA,South Korea,Korean,15,5,0,39,53,28,34,50
5,5,4,3,4,2,5,2,4,2,5,1,3,3,3,4,5,4,2,3,4,4,2,3,3,2,2,4,4,3,5,3,3,4,5,3,5,2,3,3,4,3,2,3,3,5,5,2,3,4,3,5,5,2,2,5,2,5,2,2,IS,1671,7,7,0,2,89,,0,2,1,1,7,5,5,5,3,3,4,4,5,4,178,69,116,2,1,2,2,1,1,0,5,7,1,1,0,0,0,1,0,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,3,2,21,1,NA,Canada,English,16,5,0,47,45,38,36,37
4,5,5,2,3,3,5,4,2,4,4,4,5,2,3,3,5,5,4,5,4,5,3,2,4,3,5,5,3,3,4,5,5,4,4,4,5,4,3,5,4,2,5,1,5,5,5,5,4,5,5,5,5,4,5,5,4,4,4,3,I,1673,7,5,0,2,3.5,,0,1,1,1,5,7,5,7,2,4,1,5,3,2,165,56.5,20,2,1,1,1,1,1,1,5,7,1,0,0,0,0,1,1,3,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,21,1,NA,Canada,english,15,5,0,48,55,55,35,49
4,4,4,2,4,3,4,2,3,4,4,3,4,2,3,3,5,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,4,4,3,E,1664,7,6,NA,2,82,,06-May,2,1,1,7,7,7,7,5,5,6,6,4,4,155,63,40,4,1,1,1,2,1,0,04-Mar,5,yes,yes,yes,no,yes,5,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,20,2,NA,India ,gujarati,15,5,0,37,42,40,36,41
4,3,4,3,4,4,4,3,2,4,3,4,3,3,3,3,4,5,4,4,3,3,2,2,5,4,3,3,4,4,4,3,5,4,4,4,3,2,3,5,4,2,2,3,4,4,4,5,4,5,3,3,3,4,5,4,3,3,4,4,IS,1670,5,5,0,1,,80,1,2,1,1,7,7,3,3,3,3,4,4,4,4,160,45,20,2,1,1,1,1,1,one or two,four or five,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,3,2,18,2,NA,China,Chinese,13,4,0,44,39,40,40,51
2,4,3,4,4,2,5,3,4,3,3,4,4,3,3,2,4,4,4,2,2,4,3,4,2,2,4,3,3,3,1,4,3,4,3,3,4,3,4,4,2,4,4,2,4,2,4,4,3,2,2,4,4,4,3,2,4,4,3,3,E,1667,4,5,0,2,70,,0,2,1,1,7,7,4,4,4,4,4,4,3,2,160,63,0,1,1,1,1,1,1,2,3,0,2,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,22,2,NA,Canada,English,15,4,0,25,49,42,42,36
4,5,3,5,5,4,5,2,4,4,4,1,5,4,5,3,5,3,4,5,3,2,2,2,5,3,1,2,5,5,4,2,3,4,4,4,3,5,4,5,3,1,5,4,5,3,4,3,5,4,4,3,4,5,4,3,2,4,5,5,I,1674,8,6,4,2,83.7,,2,1,1,1,6,6,4,4,5,4,4,4,3,3,156,45,30,2,1,1,1,1,1,2,4,5,5,5,3,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,19,7,Southeast Asian,Singapore,English,12,5,0,42,34,41,51,56
4,4,2,4,3,2,5,2,4,5,3,3,3,3,4,2,4,3,4,4,3,4,3,4,4,3,4,2,3,3,4,4,2,5,4,3,4,2,4,4,3,3,4,1,4,5,5,4,5,1,3,4,3,4,2,4,2,4,4,4,I,1663,3,4,1,2,90,,0,2,1,1,7,7,7,7,3,2,3,3,6,6,171,67,45,2,1,1,1,1,1,1,7,7,0,0,0,0,0,1,0,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,20,NA,NA,Canada,English,15,5,0,39,46,34,45,42
3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,E,1660,5,NA,NA,2,80.1,,1,2,1,4,7,1,6,1,2,1,6,1,5,1,165,63.5,52,1,1,1,1,1,1,never,rarely,often,4,1,none,none,nonw,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,NA,2,NA,Canada,english,14,5,0,36,37,36,36,36
3,4,4,3,3,3,5,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,4,4,3,2,4,4,4,3,4,3,4,3,2,1,3,4,4,4,4,3,3,IS,1669,7,4,2,1,,80%,0,1,1,1,4,4,6,5,5,5,6,6,3,3,167,64,2,2,1,1,1,1,1,0,7,7,1,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,19,2,NA,china,mandarin,13,3,0,39,41,38,37,42
2,3,3,4,1,5,3,3,3,5,4,1,4,3,3,1,3,3,5,3,4,1,1,3,4,1,2,4,4,3,2,5,5,5,5,3,2,1,5,5,3,1,5,5,3,5,2,4,5,2,5,3,5,4,5,4,1,5,3,3,E,1597,3,4,3,2,85%,,1,2,1,1,1,1,5,4,4,2,5,4,3,4,183,100,0,1,1,1,1,1,1,2,0,3,5,0,0,0,0,10,4,5,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,25,7,South Asian,India,English,16,5,0,39,27,43,49,42
